Title,Schema,Group,Original_word,Synonym,Score,Result,Safeguard2,Cost,Time
13721,nhanes,urine_creatinine,"creatinine, urine (mg/dl)",creatinine elimination in urine,0.317309,"{'creatinine elimination in urine': [{'cycle': '2007-2008', 'table': 'nhanes.alb_cr_e', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2009-2010', 'table': 'nhanes.alb_cr_f', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '547.0', '96.0']}, {'cycle': '2011-2012', 'table': 'nhanes.alb_cr_g', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2013-2014', 'table': 'nhanes.alb_cr_h', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2015-2016', 'table': 'nhanes.alb_cr_i', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2017-2018', 'table': 'nhanes.alb_cr_j', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '615.0', '346.0', '174.0', '96.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2888, 'output_tokens': 90, 'total_cost': 0.0010914, 'formatted_total_cost': '$0.001091'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1208, 'output_tokens': 90, 'total_cost': 0.0005874000000000001, 'formatted_total_cost': '$0.000587'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1208, 'output_tokens': 90, 'total_cost': 0.0005874000000000001, 'formatted_total_cost': '$0.000587'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3063, 'output_tokens': 90, 'total_cost': 0.0011439, 'formatted_total_cost': '$0.001144'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1150, 'output_tokens': 90, 'total_cost': 0.00057, 'formatted_total_cost': '$0.000570'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1150, 'output_tokens': 90, 'total_cost': 0.00057, 'formatted_total_cost': '$0.000570'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2966, 'output_tokens': 86, 'total_cost': 0.0011048, 'formatted_total_cost': '$0.001105'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1360, 'output_tokens': 90, 'total_cost': 0.000633, 'formatted_total_cost': '$0.000633'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1360, 'output_tokens': 90, 'total_cost': 0.000633, 'formatted_total_cost': '$0.000633'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3171, 'output_tokens': 88, 'total_cost': 0.0011713, 'formatted_total_cost': '$0.001171'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1319, 'output_tokens': 74, 'total_cost': 0.0005807, 'formatted_total_cost': '$0.000581'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1319, 'output_tokens': 74, 'total_cost': 0.0005807, 'formatted_total_cost': '$0.000581'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3617, 'output_tokens': 90, 'total_cost': 0.0013100999999999998, 'formatted_total_cost': '$0.001310'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3617, 'output_tokens': 90, 'total_cost': 0.0013100999999999998, 'formatted_total_cost': '$0.001310'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3442, 'output_tokens': 90, 'total_cost': 0.0012576, 'formatted_total_cost': '$0.001258'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3442, 'output_tokens': 90, 'total_cost': 0.0012576, 'formatted_total_cost': '$0.001258'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 652, 'output_tokens': 3, 'total_cost': 0.0002031, 'formatted_total_cost': '$0.000203'}]",76.041782
14872,nhanes,serum_creatinine,creatinine (mg/dl),metabolic residue in bloodstream,0.725613,"{'metabolic residue in bloodstream': [{'cycle': '2007-2008', 'table': 'nhanes.biopro_e', 'column': 'blood_urea_nitrogen_mg_dl', 'example_values': ['63.0', '3.0', '7.0', '34.0', '33.0']}, {'cycle': '2009-2010', 'table': 'nhanes.biopro_f', 'column': 'blood_urea_nitrogen_mg_dl', 'example_values': ['61.0', '63.0', '3.0', '7.0', '33.0']}, {'cycle': '2011-2012', 'table': 'nhanes.biopro_g', 'column': 'blood_urea_nitrogen_mg_dl', 'example_values': ['61.0', '3.0', '7.0', '33.0', '34.0']}, {'cycle': '2013-2014', 'table': 'nhanes.biopro_h', 'column': 'blood_urea_nitrogen_mg_dl', 'example_values': ['62.0', '61.0', '63.0', '3.0', '7.0']}, {'cycle': '2015-2016', 'table': 'nhanes.biopro_i', 'column': 'blood_urea_nitrogen_mg_dl', 'example_values': ['96.0', '63.0', '3.0', '7.0', '33.0']}, {'cycle': '2017-2018', 'table': 'nhanes.biopro_j', 'column': 'blood_urea_nitrogen_mg_dl', 'example_values': ['76.0', '3.0', '63.0', '7.0', '33.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2957, 'output_tokens': 81, 'total_cost': 0.0010896, 'formatted_total_cost': '$0.001090'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2957, 'output_tokens': 81, 'total_cost': 0.0010896, 'formatted_total_cost': '$0.001090'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3095, 'output_tokens': 81, 'total_cost': 0.001131, 'formatted_total_cost': '$0.001131'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3095, 'output_tokens': 81, 'total_cost': 0.001131, 'formatted_total_cost': '$0.001131'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2993, 'output_tokens': 81, 'total_cost': 0.0011004, 'formatted_total_cost': '$0.001100'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2993, 'output_tokens': 81, 'total_cost': 0.0011004, 'formatted_total_cost': '$0.001100'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3034, 'output_tokens': 81, 'total_cost': 0.0011126999999999999, 'formatted_total_cost': '$0.001113'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3034, 'output_tokens': 81, 'total_cost': 0.0011126999999999999, 'formatted_total_cost': '$0.001113'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3340, 'output_tokens': 81, 'total_cost': 0.0012045, 'formatted_total_cost': '$0.001205'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3340, 'output_tokens': 81, 'total_cost': 0.0012045, 'formatted_total_cost': '$0.001205'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3312, 'output_tokens': 81, 'total_cost': 0.0011960999999999999, 'formatted_total_cost': '$0.001196'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3312, 'output_tokens': 81, 'total_cost': 0.0011960999999999999, 'formatted_total_cost': '$0.001196'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 610, 'output_tokens': 3, 'total_cost': 0.00019049999999999997, 'formatted_total_cost': '$0.000190'}]",68.642007
15154,nhanes,q6,feeling bad about yourself,believing you’re a burden or disappointment,0.354385,"{'believing you’re a burden or disappointment': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'feeling_bad_about_yourself', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'feeling_bad_about_yourself', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3967, 'output_tokens': 114, 'total_cost': 0.0014751, 'formatted_total_cost': '$0.001475'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3967, 'output_tokens': 114, 'total_cost': 0.0014751, 'formatted_total_cost': '$0.001475'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4075, 'output_tokens': 114, 'total_cost': 0.0015074999999999997, 'formatted_total_cost': '$0.001507'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4075, 'output_tokens': 114, 'total_cost': 0.0015074999999999997, 'formatted_total_cost': '$0.001507'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 304, 'output_tokens': 3, 'total_cost': 9.870000000000001e-05, 'formatted_total_cost': '$0.000099'}]",13.954986
15798,nhanes,insulin_therapy_duration,how long taking insulin,use of an insulin pump,0.511964,"{'use of an insulin pump': [{'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'taking_insulin_now', 'example_values': ['No', 'Yes']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'taking_insulin_now', 'example_values': ['No', 'Yes']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3786, 'output_tokens': 78, 'total_cost': 0.0013308, 'formatted_total_cost': '$0.001331'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3786, 'output_tokens': 78, 'total_cost': 0.0013308, 'formatted_total_cost': '$0.001331'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3842, 'output_tokens': 80, 'total_cost': 0.0013526, 'formatted_total_cost': '$0.001353'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3842, 'output_tokens': 80, 'total_cost': 0.0013526, 'formatted_total_cost': '$0.001353'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 267, 'output_tokens': 3, 'total_cost': 8.76e-05, 'formatted_total_cost': '$0.000088'}]",18.167239
17139,nhanes,q4,feeling tired or having little energy,feeling constantly drained or exhausted,0.22294,"{'feeling constantly drained or exhausted': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'feeling_tired_or_having_little_energy', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'feeling_tired_or_having_little_energy', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3872, 'output_tokens': 103, 'total_cost': 0.0014191, 'formatted_total_cost': '$0.001419'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3872, 'output_tokens': 103, 'total_cost': 0.0014191, 'formatted_total_cost': '$0.001419'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4103, 'output_tokens': 103, 'total_cost': 0.0014883999999999997, 'formatted_total_cost': '$0.001488'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4103, 'output_tokens': 103, 'total_cost': 0.0014883999999999997, 'formatted_total_cost': '$0.001488'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 309, 'output_tokens': 3, 'total_cost': 0.0001002, 'formatted_total_cost': '$0.000100'}]",15.742134
17657,nhanes,q3,trouble sleeping or sleeping too much,altered sleep patterns,0.339803,"{'altered sleep patterns': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'trouble_sleeping_or_sleeping_too_much', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'trouble_sleeping_or_sleeping_too_much', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3775, 'output_tokens': 108, 'total_cost': 0.0014025, 'formatted_total_cost': '$0.001403'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3775, 'output_tokens': 108, 'total_cost': 0.0014025, 'formatted_total_cost': '$0.001403'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3924, 'output_tokens': 108, 'total_cost': 0.0014472, 'formatted_total_cost': '$0.001447'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3924, 'output_tokens': 108, 'total_cost': 0.0014472, 'formatted_total_cost': '$0.001447'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 309, 'output_tokens': 3, 'total_cost': 0.0001002, 'formatted_total_cost': '$0.000100'}]",16.200878
18251,nhanes,dr,diabetes affected eyes/had retinopathy,diabetes related retinopathy,0.104397,"{'diabetes related retinopathy': [{'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'diabetes_affected_eyes_had_retinopathy', 'example_values': ['No', 'Yes']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'diabetes_affected_eyes_had_retinopathy', 'example_values': ['No', 'Yes']}, {'cycle': '2015-2016', 'table': 'nhanes.diq_i', 'column': 'diabetes_affected_eyes_had_retinopathy', 'example_values': ['No', 'Yes']}, {'cycle': '2017-2020', 'table': 'nhanes.p_diq', 'column': 'diabetes_affected_eyes_had_retinopathy', 'example_values': ['No', 'Yes']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3890, 'output_tokens': 118, 'total_cost': 0.0014619999999999998, 'formatted_total_cost': '$0.001462'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3890, 'output_tokens': 118, 'total_cost': 0.0014619999999999998, 'formatted_total_cost': '$0.001462'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3885, 'output_tokens': 116, 'total_cost': 0.0014554999999999998, 'formatted_total_cost': '$0.001455'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3885, 'output_tokens': 116, 'total_cost': 0.0014554999999999998, 'formatted_total_cost': '$0.001455'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3885, 'output_tokens': 116, 'total_cost': 0.0014554999999999998, 'formatted_total_cost': '$0.001455'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3885, 'output_tokens': 116, 'total_cost': 0.0014554999999999998, 'formatted_total_cost': '$0.001455'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3850, 'output_tokens': 118, 'total_cost': 0.00145, 'formatted_total_cost': '$0.001450'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3850, 'output_tokens': 118, 'total_cost': 0.00145, 'formatted_total_cost': '$0.001450'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 383, 'output_tokens': 3, 'total_cost': 0.0001224, 'formatted_total_cost': '$0.000122'}]",29.736335
18522,nhanes,weight,weight (kg),body mass,0.344329,"{'body mass': [{'cycle': '2007-2008', 'table': 'nhanes.bmx_e', 'column': 'weight_kg', 'example_values': ['121.7', '14.1', '60.5', '211.7', '79.2']}, {'cycle': '2009-2010', 'table': 'nhanes.bmx_f', 'column': 'weight_kg', 'example_values': ['121.7', '14.1', '60.5', '79.2', '44.6']}, {'cycle': '2011-2012', 'table': 'nhanes.bmx_g', 'column': 'weight_kg', 'example_values': ['121.7', '14.1', '60.5', '79.2', '44.6']}, {'cycle': '2013-2014', 'table': 'nhanes.bmx_h', 'column': 'weight_kg', 'example_values': ['14.1', '121.7', '60.5', '79.2', '44.6']}, {'cycle': '2015-2016', 'table': 'nhanes.bmx_i', 'column': 'weight_kg', 'example_values': ['24.6', '192.3', '121.7', '14.1', '60.5']}, {'cycle': '2017-2018', 'table': 'nhanes.bmx_j', 'column': 'weight_kg', 'example_values': ['121.7', '14.1', '60.5', '79.2', '44.6']}]}","[""Multiple variables candidates detected for 'body mass' across cycles: ['weight_kg', 'body_mass_index_kg_m_2']"", '\nSearching for a candidate available in all cycles...', ""Found a candidate that is available from all cycles: 'weight_kg'"", ""   (From: 'Body Measures' - bmx_e)"", '   If you prefer to use other candidates, consider adjusting your time period and replace body mass with other candidate\n', ""   Rebuilding results for 'body mass' using 'weight_kg'.""]","[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3393, 'output_tokens': 72, 'total_cost': 0.0011979, 'formatted_total_cost': '$0.001198'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3393, 'output_tokens': 72, 'total_cost': 0.0011979, 'formatted_total_cost': '$0.001198'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3322, 'output_tokens': 84, 'total_cost': 0.0012065999999999997, 'formatted_total_cost': '$0.001207'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3322, 'output_tokens': 84, 'total_cost': 0.0012065999999999997, 'formatted_total_cost': '$0.001207'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3298, 'output_tokens': 72, 'total_cost': 0.0011694000000000001, 'formatted_total_cost': '$0.001169'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3298, 'output_tokens': 72, 'total_cost': 0.0011694000000000001, 'formatted_total_cost': '$0.001169'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3332, 'output_tokens': 70, 'total_cost': 0.0011746, 'formatted_total_cost': '$0.001175'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3332, 'output_tokens': 70, 'total_cost': 0.0011746, 'formatted_total_cost': '$0.001175'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3332, 'output_tokens': 84, 'total_cost': 0.0012096, 'formatted_total_cost': '$0.001210'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3332, 'output_tokens': 84, 'total_cost': 0.0012096, 'formatted_total_cost': '$0.001210'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3340, 'output_tokens': 72, 'total_cost': 0.001182, 'formatted_total_cost': '$0.001182'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3340, 'output_tokens': 72, 'total_cost': 0.001182, 'formatted_total_cost': '$0.001182'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 939, 'output_tokens': 20, 'total_cost': 0.0003317, 'formatted_total_cost': '$0.000332'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 73, 'output_tokens': 5, 'total_cost': 3.44e-05, 'formatted_total_cost': '$0.000034'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 592, 'output_tokens': 3, 'total_cost': 0.00018509999999999997, 'formatted_total_cost': '$0.000185'}]",53.188181
18826,nhanes,q4,feeling tired or having little energy,drained of vitality,0.575493,"{'drained of vitality': [{'cycle': '2011-2012', 'table': 'nhanes.mcq_g', 'column': 'ever_told_had_congestive_heart_failure', 'example_values': ['No', 'Yes']}, {'cycle': '2013-2014', 'table': 'nhanes.mcq_h', 'column': 'ever_told_had_congestive_heart_failure', 'example_values': ['No', 'Yes']}]}","[""Multiple variables candidates detected for 'drained of vitality' across cycles: ['inactive_days_due_to_phys_mental_hlth', 'ever_told_had_congestive_heart_failure']"", '\nSearching for a candidate available in all cycles...', ""  - Skipping candidate 'inactive_days_due_to_phys_mental_hlth' (From: 'Current Health Status' - hsq_g). Missing from cycles: [(2013, 2014)]"", ""Found a candidate that is available from all cycles: 'ever_told_had_congestive_heart_failure'"", ""   (From: 'Medical Conditions' - mcq_g)"", '   If you prefer to use other candidates, consider adjusting your time period and replace drained of vitality with other candidate\n', ""   Rebuilding results for 'drained of vitality' using 'ever_told_had_congestive_heart_failure'.""]","[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3677, 'output_tokens': 127, 'total_cost': 0.0014206000000000002, 'formatted_total_cost': '$0.001421'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3677, 'output_tokens': 127, 'total_cost': 0.0014206000000000002, 'formatted_total_cost': '$0.001421'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3886, 'output_tokens': 107, 'total_cost': 0.0014333, 'formatted_total_cost': '$0.001433'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3886, 'output_tokens': 107, 'total_cost': 0.0014333, 'formatted_total_cost': '$0.001433'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 413, 'output_tokens': 33, 'total_cost': 0.0002064, 'formatted_total_cost': '$0.000206'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 281, 'output_tokens': 3, 'total_cost': 9.180000000000001e-05, 'formatted_total_cost': '$0.000092'}]",26.86384
19078,nhanes,albumin,serum albumin (g/dL),blood albumin,0.312022,"{'blood albumin': [{'cycle': '2011-2012', 'table': 'nhanes.biopro_g', 'column': 'albumin_g_dl', 'example_values': ['4.8', '3.0', '4.3', '3.7', '5.3']}, {'cycle': '2013-2014', 'table': 'nhanes.biopro_h', 'column': 'albumin_g_dl', 'example_values': ['4.8', '3.0', '4.3', '3.7', '5.3']}, {'cycle': '2015-2016', 'table': 'nhanes.biopro_i', 'column': 'albumin_g_dl', 'example_values': ['4.8', '3.0', '4.3', '3.7', '5.3']}, {'cycle': '2017-2020', 'table': 'nhanes.p_biopro', 'column': 'albumin_g_dl', 'example_values': ['4.8', '3.0', '4.3', '3.7', '5.3']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3482, 'output_tokens': 76, 'total_cost': 0.0012346, 'formatted_total_cost': '$0.001235'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3482, 'output_tokens': 76, 'total_cost': 0.0012346, 'formatted_total_cost': '$0.001235'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3635, 'output_tokens': 76, 'total_cost': 0.0012805000000000002, 'formatted_total_cost': '$0.001281'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3635, 'output_tokens': 76, 'total_cost': 0.0012805000000000002, 'formatted_total_cost': '$0.001281'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3573, 'output_tokens': 81, 'total_cost': 0.0012744, 'formatted_total_cost': '$0.001274'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3573, 'output_tokens': 81, 'total_cost': 0.0012744, 'formatted_total_cost': '$0.001274'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3486, 'output_tokens': 79, 'total_cost': 0.0012433, 'formatted_total_cost': '$0.001243'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3486, 'output_tokens': 79, 'total_cost': 0.0012433, 'formatted_total_cost': '$0.001243'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 434, 'output_tokens': 3, 'total_cost': 0.00013769999999999999, 'formatted_total_cost': '$0.000138'}]",20.569675
19173,nhanes,insulin_therapy_duration,how long taking insulin,insulin treatment duration,0.164078,"{'insulin treatment duration': [{'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'how_long_taking_insulin', 'example_values': ['3.0', '7.0', '35.0', '16.0', '8.0']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'how_long_taking_insulin', 'example_values': ['3.0', '7.0', '16.0', '8.0', '18.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3646, 'output_tokens': 84, 'total_cost': 0.0013038, 'formatted_total_cost': '$0.001304'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3646, 'output_tokens': 84, 'total_cost': 0.0013038, 'formatted_total_cost': '$0.001304'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3659, 'output_tokens': 84, 'total_cost': 0.0013076999999999997, 'formatted_total_cost': '$0.001308'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3659, 'output_tokens': 84, 'total_cost': 0.0013076999999999997, 'formatted_total_cost': '$0.001308'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 311, 'output_tokens': 3, 'total_cost': 0.00010080000000000001, 'formatted_total_cost': '$0.000101'}]",14.691337
19357,nhanes,diabetes_med,take diabetic pills to lower blood sugar,antidiabetic drugs,0.332876,"{'antidiabetic drugs': [{'cycle': '2007-2008', 'table': 'nhanes.diq_e', 'column': 'take_diabetic_pills_to_lower_blood_sugar', 'example_values': ['No', 'Yes']}, {'cycle': '2009-2010', 'table': 'nhanes.diq_f', 'column': 'take_diabetic_pills_to_lower_blood_sugar', 'example_values': ['No', 'Yes']}, {'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'take_diabetic_pills_to_lower_blood_sugar', 'example_values': ['No', 'Yes']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'take_diabetic_pills_to_lower_blood_sugar', 'example_values': ['No', 'Yes']}, {'cycle': '2015-2016', 'table': 'nhanes.diq_i', 'column': 'take_diabetic_pills_to_lower_blood_sugar', 'example_values': ['No', 'Yes']}, {'cycle': '2017-2018', 'table': 'nhanes.diq_j', 'column': 'take_diabetic_pills_to_lower_blood_sugar', 'example_values': ['No', 'Yes']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3608, 'output_tokens': 107, 'total_cost': 0.0013499, 'formatted_total_cost': '$0.001350'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3608, 'output_tokens': 107, 'total_cost': 0.0013499, 'formatted_total_cost': '$0.001350'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3622, 'output_tokens': 108, 'total_cost': 0.0013566, 'formatted_total_cost': '$0.001357'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3622, 'output_tokens': 108, 'total_cost': 0.0013566, 'formatted_total_cost': '$0.001357'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3682, 'output_tokens': 108, 'total_cost': 0.0013746, 'formatted_total_cost': '$0.001375'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3682, 'output_tokens': 108, 'total_cost': 0.0013746, 'formatted_total_cost': '$0.001375'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3732, 'output_tokens': 106, 'total_cost': 0.0013846, 'formatted_total_cost': '$0.001385'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3732, 'output_tokens': 106, 'total_cost': 0.0013846, 'formatted_total_cost': '$0.001385'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3718, 'output_tokens': 108, 'total_cost': 0.0013854, 'formatted_total_cost': '$0.001385'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3718, 'output_tokens': 108, 'total_cost': 0.0013854, 'formatted_total_cost': '$0.001385'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3769, 'output_tokens': 108, 'total_cost': 0.0014007000000000002, 'formatted_total_cost': '$0.001401'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3769, 'output_tokens': 108, 'total_cost': 0.0014007000000000002, 'formatted_total_cost': '$0.001401'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 514, 'output_tokens': 3, 'total_cost': 0.0001617, 'formatted_total_cost': '$0.000162'}]",45.6504
